Esecuzione. Risultato
1, 3.44416880607605
2, 3.3334734439849854
3, 3.388547420501709
4, 3.343468189239502
5, 3.391061782836914
6, 3.418717622756958
7, 4.72339653968811
8, 4.507875204086304
9, 3.3306169509887695
10, 3.413799524307251
